provider,lat,lon,num_stops_per_week,score
Amarillo City Transit,35.21502,-101.83571,24,1
Amarillo City Transit,35.21572,-101.84078,24,1
Amarillo City Transit,35.21618,-101.84424,24,1
Amarillo City Transit,35.21872,-101.84745,24,1
Amarillo City Transit,35.22083,-101.84719,24,1
Amarillo City Transit,35.22242,-101.84696,25,1
Amarillo City Transit,35.22639,-101.847,25,1
Amarillo City Transit,35.23053,-101.84702,25,1
Amarillo City Transit,35.2325,-101.8477,25,1
Amarillo City Transit,35.23249,-101.85015,25,1
Amarillo City Transit,35.2325,-101.85362,25,1
Amarillo City Transit,35.23015,-101.8555,25,1
Amarillo City Transit,35.22804,-101.85329,25,1
Amarillo City Transit,35.22287,-101.85327,25,1
Amarillo City Transit,35.21134,-101.91105,25,1
Amarillo City Transit,35.21412,-101.90821,24,1
Amarillo City Transit,35.22287,-101.85311,24,1
Amarillo City Transit,35.2284,-101.85312,24,1
Amarillo City Transit,35.23021,-101.85535,24,1
Amarillo City Transit,35.23232,-101.85535,23,1
Amarillo City Transit,35.23236,-101.85338,23,1
Amarillo City Transit,35.23238,-101.84729,23,1
Amarillo City Transit,35.23049,-101.84719,23,1
Amarillo City Transit,35.22624,-101.84737,23,1
Amarillo City Transit,35.2242,-101.84719,23,1
Amarillo City Transit,35.22285,-101.84723,23,1
Amarillo City Transit,35.22154,-101.84732,23,1
Amarillo City Transit,35.2171,-101.8443,23,1
Amarillo City Transit,35.21661,-101.84053,23,1
Amarillo City Transit,35.21058,-101.83355,277,4
Amarillo City Transit,35.22402,-101.8341,19,1
Amarillo City Transit,35.22821,-101.83308,19,1
Amarillo City Transit,35.22925,-101.82907,20,1
Amarillo City Transit,35.22926,-101.82499,20,1
Amarillo City Transit,35.22931,-101.82025,20,1
Amarillo City Transit,35.22969,-101.81758,20,1
Amarillo City Transit,35.23289,-101.81759,20,1
Amarillo City Transit,35.23616,-101.81754,20,1
Amarillo City Transit,35.24059,-101.8179,20,1
