idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
59,-97.9962,29.81651,0.73578,0.0,0.3445,0.87263,0.76043,0.66561,0.75379,0.83123,0.74083,0.78982,0.4567,0.81764,0.55597,0.53517
139,-97.98716,29.85239,0.8445,0.0,0.39633,0.69185,0.42478,0.21239,0.35556,0.60588,0.60493,0.72314,0.36789,0.75601,0.41583,0.40073
167,-97.93725,29.8588,0.73578,0.0,0.0,0.87263,0.76043,0.66561,0.75379,0.83123,0.74083,0.78982,0.51359,0.82174,0.53363,0.51943
262,-97.95322,29.88787,0.37358,0.0,0.99716,0.95101,0.933,0.72282,0.42225,0.16783,0.98293,0.98293,0.97155,0.93047,0.7292,0.69232
266,-97.92004,29.88734,0.39096,0.98451,0.91024,0.93363,0.73072,0.92099,0.72408,0.67257,0.95322,0.95322,0.93995,0.94753,0.85793,0.85645
267,-97.91174,29.8872,0.49842,0.98894,0.48578,0.77528,0.56858,0.83723,0.58534,0.38622,0.91846,0.88717,0.88527,0.8897,0.71846,0.71684
290,-97.94477,29.89494,0.37358,0.8799,0.80689,0.95101,0.933,0.72282,0.42225,0.16783,0.98293,0.98293,0.72946,0.82332,0.74758,0.72993
293,-97.91988,29.89454,0.39096,0.0,0.97408,0.93363,0.73072,0.92099,0.72408,0.67257,0.95322,0.95322,0.94216,0.94027,0.79246,0.77635
294,-97.91159,29.8944,0.39096,0.0,0.0,0.93363,0.73072,0.92099,0.72408,0.67257,0.95322,0.95322,0.97314,0.82617,0.67559,0.66061
295,-97.90329,29.89427,0.49842,0.0,0.99431,0.77528,0.56858,0.83723,0.58534,0.38622,0.91846,0.88717,0.88527,0.44153,0.68545,0.6722
322,-97.92802,29.90188,0.46713,0.99273,0.62737,0.90392,0.69943,0.09355,0.55405,0.08692,0.84703,0.92193,0.72598,0.90898,0.66665,0.64889
324,-97.91143,29.90161,0.39096,0.98799,0.77971,0.93363,0.73072,0.92099,0.72408,0.67257,0.95322,0.95322,0.97503,0.98546,0.85562,0.85433
325,-97.90313,29.90147,0.49842,0.98325,0.90202,0.77528,0.56858,0.83723,0.58534,0.38622,0.91846,0.88717,0.8859,0.88338,0.76775,0.76565
357,-97.90297,29.90867,0.39096,0.83502,0.0,0.93363,0.73072,0.92099,0.72408,0.67257,0.95322,0.95322,0.98135,0.94817,0.7473,0.74422
388,-97.93601,29.91642,0.46713,0.0,0.41308,0.90392,0.69943,0.09355,0.55405,0.08692,0.84703,0.92193,0.70923,0.99842,0.56256,0.52854
429,-97.90266,29.92308,0.39096,0.0,0.43552,0.93363,0.73072,0.92099,0.72408,0.67257,0.95322,0.95322,0.9763,0.99716,0.73951,0.72335
447,-98.08509,29.93315,0.8445,0.9036,0.3859,0.69185,0.42478,0.21239,0.35556,0.60588,0.60493,0.72314,0.20006,0.94406,0.45213,0.4508
515,-97.87745,29.93707,0.49842,0.97598,0.47219,0.77528,0.56858,0.83723,0.58534,0.38622,0.91846,0.88717,0.85398,0.98515,0.71681,0.71433
607,-97.88543,29.95161,0.27718,0.8897,0.44469,0.46365,0.34134,0.78477,0.6201,0.55341,0.17731,0.01865,0.66214,0.98198,0.54928,0.56365
768,-97.86004,29.9728,0.79298,0.0,0.64381,0.09387,0.60335,0.04204,0.67257,0.70228,0.39949,0.17225,0.83059,0.9074,0.54426,0.53328
832,-97.79346,29.97887,0.53319,0.8897,0.49905,0.41119,0.65487,0.7402,0.95575,0.95575,0.67162,0.60493,0.90676,0.99558,0.70758,0.7053
881,-97.87633,29.98749,0.27718,0.78698,0.73609,0.46365,0.34134,0.78477,0.6201,0.55341,0.17731,0.01865,0.67446,0.3859,0.62421,0.6568
941,-97.87617,29.99469,0.62042,0.9488,0.83186,0.51738,0.81764,0.12484,0.811,0.75379,0.22977,0.46429,0.67162,0.92288,0.71096,0.71419
976,-98.10858,30.00555,0.64886,0.97029,0.54077,0.21903,0.84608,0.5787,0.0,0.0,0.06511,0.49273,0.03951,0.41245,0.40058,0.40322
1005,-97.86771,30.00175,0.62042,0.8543,0.56669,0.51738,0.81764,0.12484,0.811,0.75379,0.22977,0.46429,0.67573,0.92067,0.6735,0.67575
1086,-97.73465,30.00666,0.53319,0.0,0.35209,0.41119,0.65487,0.7402,0.95575,0.95575,0.67162,0.60493,1.0,0.77939,0.71417,0.71651
1141,-97.84247,30.01574,0.62042,0.99178,0.49463,0.51738,0.81764,0.12484,0.811,0.75379,0.22977,0.46429,0.91056,0.98578,0.66389,0.65484
1155,-97.72618,30.01372,0.53319,0.0,0.33786,0.41119,0.65487,0.7402,0.95575,0.95575,0.67162,0.60493,1.0,0.872,0.71754,0.71932
