geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
48187210100,187,0.05725,0,0.97395,0,0.07747,0,0.13117,0,0.09379,0,0.00139,1,0.08221,1,0.53844,0,0.37795,0,0.02863,0,0.49858,0,0.05701,0.01311,4463,5.94181,751.11842,0.11026,0.0972,0.03715,0.01916
48187210200,187,0.19247,0,0.90879,0,0.14126,0,0.21164,0,0.12943,0,0.00045,1,0.13397,0,0.71094,0,0.12193,0,0.0281,0,0.45505,0,0.06401,0.01005,4528,5.43181,833.60843,0.12251,0.12164,0.0,0.0
48187210300,187,0.06741,0,0.86977,0,0.16093,0,0.34294,0,0.15102,0,0.00689,1,0.05415,0,0.65915,0,0.2698,0,0.03955,0,0.36279,0,0.07694,0.01746,6221,6.21047,1001.69594,0.11006,0.11936,0.62194,0.0
48187210400,187,0.04663,0,0.89867,0,0.09784,0,0.17376,0,0.0819,0,0.01651,1,0.0566,1,0.37414,0,0.54931,0,0.02986,0,0.46281,0,0.17968,0.01439,3843,6.70327,573.30254,0.15302,0.16739,0.03736,0.00478
48187210504,187,0.0966,0,1.0,0,0.07255,0,0.04421,1,0.09543,0,0.04939,0,0.01982,0,0.43704,0,0.48902,0,0.04144,0,0.0,1,0.15355,0.04834,5708,109.7142,52.02608,0.07958,0.0831,0.06537,0.02451
48187210505,187,0.17159,0,0.96244,0,0.10898,1,0.15469,0,0.12801,0,0.00405,1,0.01251,1,0.81442,0,0.16535,0,0.03206,0,0.43399,0,0.00587,0.01357,4949,48.32798,102.40444,0.0878,0.07635,0.5,0.02597
48187210506,187,0.01393,1,0.9916,0,0.09615,0,0.08616,1,0.09889,0,0.0,1,0.02002,1,0.46057,0,0.5114,0,0.02136,0,0.0,1,0.00455,0.02391,2744,274.72505,9.98817,0.07769,0.08511,0.07663,0.00942
48187210507,187,0.02897,1,0.98578,0,0.07605,0,0.07854,0,0.0989,0,0.0,1,0.0,1,0.34166,0,0.65569,0,0.04497,0,0.3061,0,0.01076,0.0337,4920,45.47829,108.18349,0.05112,0.03963,0.07872,0.02933
48187210508,187,0.06727,0,0.96133,0,0.12891,0,0.11406,1,0.09917,0,0.01191,1,0.02233,1,0.53514,0,0.42496,0,0.02008,0,0.0,1,0.02257,0.03779,2662,91.74438,29.0154,0.05931,0.05266,0.02813,0.04197
48187210603,187,0.08268,0,0.98264,0,0.18151,0,0.09564,0,0.06392,0,0.00198,1,0.03816,1,0.45292,0,0.50099,0,0.01326,0,0.26071,0,0.01168,0.01029,1980,24.4165,81.09269,0.06087,0.04193,0.0,0.0264
48187210604,187,0.04449,0,0.99795,0,0.10882,0,0.05042,0,0.07831,0,0.02508,0,0.15641,0,0.33987,0,0.45056,0,0.08747,0,0.0,1,0.0099,0.11136,7557,69.37508,108.92961,0.0658,0.04309,0.03957,0.02357
48187210606,187,0.0791,0,0.99219,0,0.08824,0,0.09348,0,0.08431,0,0.0,1,0.00073,1,0.29509,0,0.70235,0,0.01784,0,0.16759,0,0.01465,0.01523,3179,30.06117,105.75104,0.07778,0.06611,0.0,0.01962
48187210607,187,0.04111,0,0.99676,0,0.06795,0,0.03017,0,0.04176,0,0.00711,1,0.01541,1,0.25932,0,0.6905,0,0.05457,0,0.0,1,0.0068,0.06255,8024,10.68685,750.82904,0.06989,0.05328,0.00038,0.0184
48187210608,187,0.14235,0,0.98326,0,0.13685,0,0.10695,0,0.10717,0,0.0,1,0.01448,1,0.48552,0,0.49265,0,0.02572,0,0.0,1,0.0068,0.05317,3811,29.89287,127.4886,0.06404,0.06507,0.0,0.01529
48187210705,187,0.07016,0,1.0,0,0.08964,0,0.07058,0,0.1093,0,0.04096,1,0.14705,1,0.27214,0,0.51616,0,0.0255,0,0.22534,0,0.11554,0.01924,2997,4.41134,679.38474,0.12057,0.09993,0.0,0.04665
