Unnamed: 0,name,address,lat,lon
1,,"22930 FM 1462 Rd NEEDVILLE, TX 77461",29.35237,-95.64066
2,,"13631 Highway 36 NEEDVILLE, TX 77461",29.39603,-95.83139
3,,"619 FM 2919 Rd KENDLETON, TX 77417",29.45083,-96.00402
4,,"500 Waters Lake Blvd. MISSOURI CITY, TX 77459",29.48373,-95.51528
5,,"520 Thompson Oil Field Road THOMPSONS, TX 77481",29.49103,-95.58589
6,,"319 S. Third Street BEASLEY, TX 77417",29.49603,-95.9152
7,,"4521 FM 521 Rd FRESNO, TX 77545",29.5201,-95.45554
8,,"4310 Highway 36 S ROSENBERG, TX 77471",29.52198,-95.80882
9,,"1570 W. Sycamore Rd FRESNO, TX 77545",29.52479,-95.475
10,,"6501 Rohan Rd RICHMOND, TX 77469",29.52955,-95.74577
11,,"3333 Hurricane Ln MISSOURI CITY, TX 77459",29.53146,-95.49679
12,,"5855 Sienna Springs Way MISSOURI CITY, TX 77459",29.53338,-95.53983
13,,"7101 FM 2759 Rd RICHMOND, TX 77469",29.53698,-95.69523
14,,"4111 Airport Ave ROSENBERG, TX 77471",29.54321,-95.78439
15,,"7225 Greatwood Parkway SUGAR LAND, TX 77479",29.54994,-95.68323
16,,"18861 University Blvd SUGAR LAND, TX 77479",29.55138,-95.58426
17,,"2700 Avenue K ROSENBERG, TX 77471",29.55411,-95.79954
18,,"180 Island Blvd MISSOURI CITY, TX 77459",29.55466,-95.53353
19,,"21175 Southwest Freeway RICHMOND, TX 77469",29.55781,-95.70288
20,,"4330 Knightsbridge Blvd SUGAR LAND, TX 77479",29.55945,-95.60258
21,,"1001 Golfview Dr RICHMOND, TX 77469",29.56196,-95.75796
22,,"4520 Reading Rd ROSENBERG, TX 77471",29.56336,-95.77986
23,,"3603 Glenn Lakes Ln MISSOURI CITY, TX 77459",29.56378,-95.56072
24,,"5875 Summit Crk Drive SUGAR LAND, TX 77479",29.57005,-95.67844
25,,"3323 Mission Valley Dr MISSOURI CITY, TX 77459",29.57094,-95.52925
26,,"14010 University Blvd SUGAR LAND, TX 77479",29.57431,-95.65068
27,,"3232 Austin Pkwy SUGAR LAND, TX 77479",29.57447,-95.60632
28,,"4200 Elkins Rd SUGAR LAND, TX 77479",29.57488,-95.63331
29,,"16816 Quail Park Dr MISSOURI CITY, TX 77489",29.58103,-95.51899
30,,"2701 Cypress Point Dr MISSOURI CITY, TX 77459",29.58135,-95.54252
