Unnamed: 0,name,address,lat,lon
2,,11214 FM 1565 POETRY TX 75160,32.84193,-96.26899
4,,11020 FM 751 QUINLAN TX 75474,32.85747,-96.06622
6,,1555 E QUINLAN PKWY QUINLAN TX 75474,32.90278,-96.10649
8,,100 W HWY 276 WEST TAWAKONI TX 75474,32.90391,-96.03884
10,,104 E. MAIN QUINLAN TX 75474,32.91072,-96.13412
12,,7965 FM 1565 ROYSE CITY TX 75189,32.92942,-96.25039
14,,111 TOWN SQUARE LONE OAK TX 75453,32.99604,-95.94109
16,,5422 STATE HWY 34 S CASH TX 75402,32.99611,-96.1086
18,,4745 STATE HWY 34 S GREENVILLE TX 75402,33.01486,-96.10694
20,,919 CR 2178 GREENVILLE TX 75402,33.05444,-96.14085
22,,2503 FIRST CADDO MILLS TX 75135,33.06809,-96.22573
24,,969 W JACK FINNEY BLVD GREENVILLE TX 75402,33.07308,-96.09299
26,,2435 FM 513 S CAMPBELL TX 75422,33.07408,-95.93528
28,,6407 SAYLE STREET GREENVILLE TX 75402,33.10535,-96.11592
30,,5605 WESLEY GREENVILLE TX 75402,33.113,-96.10827
32,,5501 HWY 69 S. GREENVILLE TX 75402,33.11452,-96.08915
34,,5400 JOE RAMSEY BLVD GREENVILLE TX 75401,33.12684,-96.13667
36,,2505 PARK STREET GREENVILLE TX 75401,33.13077,-96.1068
38,,4320 LEE ST GREENVILLE TX 75401,33.14062,-96.12611
40,,2423 FM 118 GREENVILLE TX 75401,33.14678,-96.07259
42,,115 W. MAIN CAMPBELL TX 75422,33.14974,-95.95209
44,,1009 REES GREENVILLE TX 75401,33.16439,-96.12621
46,,1315 REES GREENVILLE TX 75401,33.17098,-96.12892
48,,5950 SAND HILLS DR/FM 1528 COMMERCE TX 75428,33.19585,-95.91217
50,,2469 CR 4311 GREENVILLE TX 75401,33.19958,-96.00282
52,,2576 LAKE AVE MERIT TX 75442,33.2103,-96.29069
54,,1709 STATE HWY 50 COMMERCE TX 75428,33.244,-95.91299
56,,1119 ALAMO COMMERCE TX 75428,33.24991,-95.89913
58,,4569 STATE HWY 69 CELESTE TX 75423,33.28092,-96.18877
60,,207 N FOURTH CELESTE TX 75423,33.29681,-96.19777
62,,4761 FM 1563 COMMERCE TX 75428,33.32321,-95.96721
64,,506 W HANNA ST WOLFE CITY TX 75496,33.36728,-96.07526
