name,address,lat,lon,Unnamed: 7,Unnamed: 8,Unnamed: 9
,1601 SW 58TH AMARILLO TX 79110,35.14837,-101.85472,,,
,2008 12TH AVE CANYON TX 79015,34.97126,-101.92159,,,
,3701 S. SONCY RD AMARILLO TX ,35.16698,-101.93738,,,
,4108 S COULTER AMARILLO TX ,35.16589,-101.92144,,,
,4515 CORNELL AMARILLO TX 79109,35.16058,-101.89649,,,
,6701 ARDEN ROAD AMARILLO TX 79109,35.13093,-101.9129,,,
,8201 CANYON DR AMARILLO TX ,35.12369,-101.9037,,,
,8827 S. WASHINGTON AMARILLO TX 79118,35.11724,-101.84721,,,
,9451 FM 2186 AMARILLO TX 79919,35.11643,-101.94773,,,
