geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
48363000100,363,0.0244,0,0.96625,0,0.11788,0,0.11461,0,0.02618,0,0.01273,1,0.0,1,0.08985,0,0.87655,0,0.10939,0,0.0,1,0.0728,0.14332,2599,669.39693,3.8826,0.08457,0.06313,0.0,0.02733
48363000200,363,0.07271,1,0.96194,0,0.14503,0,0.14951,0,0.05194,0,0.0,1,0.00146,1,0.23107,0,0.74515,0,0.07172,0,0.0,1,0.06679,0.11667,2191,812.33791,2.69715,0.09297,0.05632,0.0,0.00183
48363000300,363,0.03298,1,0.9924,0,0.09684,0,0.072,1,0.06667,0,0.0,1,0.00934,0,0.08081,1,0.88939,0,0.15214,0,0.11836,0,0.07371,0.17458,3777,753.1217,5.01513,0.08523,0.03042,0.0,0.0
48363000400,363,0.01142,1,0.96866,0,0.22416,0,0.14014,0,0.05151,0,0.0,1,0.0,1,0.05187,0,0.92329,0,0.19633,0,0.0,1,0.18261,0.28078,5908,287.2962,20.56414,0.07459,0.02923,0.52514,0.02057
48363000500,363,0.06909,1,0.94583,0,0.15278,0,0.15385,0,0.17589,0,0.00637,1,0.01127,1,0.27878,0,0.65752,0,0.06882,0,0.649,0,0.02286,0.02591,1747,2.24102,779.55725,0.10114,0.08745,1.0,0.02582
48363000600,363,0.03259,1,0.8636,0,0.19145,0,0.23526,0,0.09637,0,0.02749,1,0.0,1,0.15476,0,0.80442,0,0.12871,0,0.339,0,0.09236,0.08429,3188,12.36444,257.83623,0.08959,0.07042,0.0,0.00175
48363000700,363,0.09094,0,0.9367,0,0.10865,0,0.13413,1,0.12046,0,0.02619,1,0.05925,0,0.27692,0,0.62619,0,0.10722,0,0.40759,0,0.08032,0.06941,3272,8.01272,408.35057,0.07622,0.01514,0.23953,0.0
48363000800,363,0.18112,0,0.85331,0,0.22083,0,0.35179,0,0.11928,0,0.0,1,0.09182,0,0.51757,0,0.39061,0,0.09708,0,0.35235,0,0.21811,0.05838,3003,3.47482,864.21813,0.06912,0.01546,0.40539,0.01077
48363000900,363,0.0966,1,0.9087,0,0.15706,0,0.33162,0,0.09456,0,0.0,1,0.0738,1,0.28782,0,0.63515,0,0.06858,0,0.28398,0,0.19043,0.04666,2426,4.20933,576.33853,0.08255,0.06214,1.0,0.01517
