,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,315295676,2005,post_office,Post Office,-97.8275752000,30.1410480000,-97.82758,30.14105
1,356854587,2005,post_office,Balcones Post Office,-97.7572539000,30.4236330000,-97.75725,30.42363
2,356854603,2005,post_office,Central Park Station Post Office,-97.7437788000,30.3036712000,-97.74378,30.30367
3,356854611,2005,post_office,Chimney Corners Post Office,-97.7550206000,30.3535782000,-97.75502,30.35358
4,356854621,2005,post_office,Del Valle Post Office,-97.6494400000,30.2088890000,-97.64944,30.20889
5,356854626,2005,post_office,East Austin Post Office,-97.7215743000,30.2616612000,-97.72157,30.26166
6,356854643,2005,post_office,Mockingbird Post Office,-97.8089357000,30.1992315000,-97.80894,30.19923
7,356854648,2005,post_office,Northcross Post Office,-97.7366119000,30.3548191000,-97.73661,30.35482
8,356854653,2005,post_office,Northeast Austin Post Office,-97.6995852000,30.3342011000,-97.69959,30.3342
9,356854664,2005,post_office,Southeast Post Office,-97.7341899000,30.2141961000,-97.73419,30.2142
10,356854672,2005,post_office,West Austin Post Office,-97.7668596000,30.2973810000,-97.76686,30.29738
11,358274019,2005,post_office,USPS Cross Park Post Office,-97.6675600000,30.3342662000,-97.66756,30.33427
12,368161145,2002,fire_station,Austin Fire Station Number 23,-97.6786110000,30.3525000000,-97.67861,30.3525
13,368161147,2002,fire_station,Austin Fire Station Number 25,-97.7427780000,30.4183330000,-97.74278,30.41833
14,368161148,2002,fire_station,Austin Fire Station Number 24,-97.7423049000,30.1872226000,-97.7423,30.18722
15,368161149,2002,fire_station,Austin Fire Station Number 19,-97.7588890000,30.3347220000,-97.75889,30.33472
16,368161150,2002,fire_station,Austin Fire Station Number 18,-97.6903305000,30.3172982000,-97.69033,30.3173
17,368161151,2002,fire_station,Austin Fire Station Number 21,-97.7561100000,30.3705560000,-97.75611,30.37056
18,368161152,2002,fire_station,Austin Fire Station Number 20,-97.8055469000,30.2066451000,-97.80555,30.20665
19,368161153,2002,fire_station,Austin Fire Station Number 14,-97.7094400000,30.2988890000,-97.70944,30.29889
20,368161155,2002,fire_station,Austin Fire Station Number 16,-97.7230003000,30.3402780000,-97.723,30.34028
21,368161156,2002,fire_station,Austin Fire Station Number 15,-97.6932608000,30.2580355000,-97.69326,30.25804
22,368161159,2002,fire_station,Austin Fire Station Number 10,-97.7092000000,30.2986000000,-97.7092,30.2986
23,368161166,2002,fire_station,Austin Fire Station Number 9,-97.7294719000,30.3064663000,-97.72947,30.30647
24,368161167,2002,fire_station,Austin Fire Station Number 5,-97.6841670000,30.2780560000,-97.68417,30.27806
25,368161169,2002,fire_station,Austin Fire Station Number 38,-97.8018727000,30.4464326000,-97.80187,30.44643
26,368161171,2002,fire_station,Austin Fire Station Number 33,-97.7659200000,30.3999212000,-97.76592,30.39992
27,368161172,2002,fire_station,Austin Fire Station Number 35,-97.7245972000,30.2100894000,-97.7246,30.21009
28,368161174,2002,fire_station,Austin Fire Station Number 32,-97.7902780000,30.2669440000,-97.79028,30.26694
29,368161175,2002,fire_station,Austin Fire Station Number 26,-97.6315164000,30.2936110000,-97.63152,30.29361
30,368161176,2002,fire_station,Austin Fire Station Number 27,-97.8535259000,30.2277780000,-97.85353,30.22778
31,368162040,2007,library,Texas State Law Library,-97.7419830000,30.2762364000,-97.74198,30.27624
32,368162048,2007,library,Wells Branch Community Library,-97.6756441000,30.4457219000,-97.67564,30.44572
33,368162051,2007,library,University Hills Branch Austin City Library,-97.6669569000,30.3093240000,-97.66696,30.30932
34,368162055,2007,library,Windsor Park Branch Austin City Library,-97.6905742000,30.3119867000,-97.69057,30.31199
35,368162202,2007,library,Milwood Branch Austin City Library,-97.7161648000,30.4223234000,-97.71616,30.42232
36,368162204,2007,library,Little Walnut Creek Branch Austin City Library,-97.6984639000,30.3632685000,-97.69846,30.36327
37,368162210,2007,library,Southeast Austin Branch Austin City Library,-97.7419349000,30.1876030000,-97.74193,30.1876
38,368162211,2007,library,Scarborough Phillips Library,-97.7575000000,30.2311000000,-97.7575,30.2311
39,368162213,2007,library,Ruiz Branch Austin City Library,-97.7069907000,30.2298517000,-97.70699,30.22985
40,368162215,2007,library,Old Quarry Branch Austin City Library,-97.7554098000,30.3530883000,-97.75541,30.35309
41,368162229,2007,library,Austin Independent School District Library Media Center,-97.7364843000,30.3518579000,-97.73648,30.35186
42,368162643,2099,public_building,Texas Highway Department,-97.6958384000,30.3404839000,-97.69584,30.34048
43,368162765,2099,public_building,Deaf Smith Ranger Center,-97.7506581000,30.2546315000,-97.75066,30.25463
44,368162789,2099,public_building,Texas Federation of Womens Clubs Headquarters,-97.7486168000,30.2879855000,-97.74862,30.28799
45,447581788,2002,fire_station,Manchaca Volunteer Fire Department,-97.8380746000,30.1409927000,-97.83807,30.14099
46,492458737,2007,library,Laura Bush Community Library,-97.8714417000,30.3157961000,-97.87144,30.3158
47,508662541,2002,fire_station,CircleC Fire Station,-97.8978426000,30.1833866000,-97.89784,30.18339
48,530781503,2002,fire_station,,-97.7402582000,30.3223352000,-97.74026,30.32234
49,530940304,2002,fire_station,,-97.7264318000,30.3266424000,-97.72643,30.32664
50,599493151,2005,post_office,Mail Depot,-97.7480171000,30.4002769000,-97.74802,30.40028
51,619551978,2005,post_office,South Congress Station,-97.7624277000,30.2243430000,-97.76243,30.22434
52,883719922,2008,town_hall,Pflugerville City Hall,-97.6199080000,30.4409940000,-97.61991,30.44099
53,1195865603,2001,police,,-97.9858122000,30.4529901000,-97.98581,30.45299
54,1250748051,2005,post_office,Pak Mail,-97.7041774000,30.4001902000,-97.70418,30.40019
55,1280253059,2002,fire_station,CE-Bar Volunteer Fire Dept.,-97.8736721000,30.3238607000,-97.87367,30.32386
56,1706120131,2001,police,Austin PD North,-97.6962902000,30.4143165000,-97.69629,30.41432
57,1769314707,2002,fire_station,Austin Fire Station 28,-97.7013073000,30.4195631000,-97.70131,30.41956
58,1937248258,2005,post_office,Post Office 78751,-97.7299647000,30.3069716000,-97.72996,30.30697
59,2111214321,2005,post_office,Bluebonnet Station,-97.7057356000,30.3920958000,-97.70574,30.3921
60,2161648401,2002,fire_station,,-97.7724919000,30.2772231000,-97.77249,30.27722
61,2337654897,2005,post_office,United States Post Office,-97.7999092000,30.2720214000,-97.79991,30.27202
62,2438293764,2002,fire_station,Station 40,-97.6532374000,30.3993770000,-97.65324,30.39938
63,2527535409,2005,post_office,The UPS Store,-97.7260586000,30.3928192000,-97.72606,30.39282
64,2539986354,2099,public_building,Texas DPS Drivers License Office,-97.7680190000,30.1903804000,-97.76802,30.19038
65,2641451876,2008,town_hall,City of West Lake Hills,-97.7996400000,30.2910132000,-97.79964,30.29101
66,2641479132,2002,fire_station,West Lake Hills Fire Station,-97.7974011000,30.2927021000,-97.7974,30.2927
67,2661667148,2002,fire_station,,-97.7868293000,30.3577585000,-97.78683,30.35776
68,2667102948,2007,library,Garfield Library,-97.5605691000,30.1878834000,-97.56057,30.18788
69,2667701733,2002,fire_station,Tarrytown Firestation,-97.7671429000,30.2955327000,-97.76714,30.29553
70,2740437621,2001,police,Bee Cave Police Department,-97.9461972000,30.3067206000,-97.9462,30.30672
71,3018373036,2005,post_office,PostalAnnex,-97.8648048000,30.2326605000,-97.8648,30.23266
72,3071914493,2005,post_office,EcoBox,-97.8227421000,30.2288883000,-97.82274,30.22889
73,3159519432,2005,post_office,FedEx,-97.7009540000,30.4187908000,-97.70095,30.41879
74,3849779946,2005,post_office,United States Post Office,-97.7416774000,30.2704483000,-97.74168,30.27045
75,3857696598,2007,library,Austin Central Library,-97.7517770000,30.2661250000,-97.75178,30.26612
76,3863647619,2002,fire_station,Firs station on four iron dr,-97.7789110000,30.4324690000,-97.77891,30.43247
77,3921347677,2005,post_office,Town North PO Annex,-97.7151867000,30.3610411000,-97.71519,30.36104
78,3969652231,2005,post_office,The UPS Store,-97.7440516000,30.2825114000,-97.74405,30.28251
79,4826271539,2007,library,Lantana Free Tiny Library,-97.8741670000,30.2481061000,-97.87417,30.24811
80,4983670536,2005,post_office,Goin' Postal,-97.9656638000,30.2132651000,-97.96566,30.21327
81,5287005322,2007,library,Austin Public Library,-97.7334623000,30.2599323000,-97.73346,30.25993
82,5311576076,2001,police,Austin Police Department,-97.7002987000,30.2592415000,-97.7003,30.25924
83,6822622483,2005,post_office,West Lake Mail,-97.8068638000,30.2806040000,-97.80686,30.2806
84,7287247419,2005,post_office,The UPS Store,-97.7040192000,30.4171908000,-97.70402,30.41719
85,7799439303,2002,fire_station,Westlake Fire Department Loop 360 Station,-97.8200124000,30.2794765000,-97.82001,30.27948
