,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,345312613,2007,library,San Marcos Public Library,-97.9315185000,29.8854452000,-97.93152,29.88545
1,368160433,2009,courthouse,Hays County Courthouse,-97.9407138000,29.8827386000,-97.94071,29.88274
2,368160462,2002,fire_station,Fire Station #1,-97.9411987000,29.8840524000,-97.9412,29.88405
3,472245208,2007,library,Buda Public Library,-97.8421428000,30.0828426000,-97.84214,30.08284
4,472245222,2008,town_hall,Buda City Hall,-97.8429324000,30.0812161000,-97.84293,30.08122
5,479041156,2002,fire_station,,-97.9532248000,29.8919170000,-97.95322,29.89192
6,740784630,2002,fire_station,Wimberley Volunteer Fire Station,-98.1061388000,30.0018283000,-98.10614,30.00183
7,1704053648,2002,fire_station,,-97.9757084000,30.1514471000,-97.97571,30.15145
8,2603733035,2005,post_office,The UPS Store,-98.0853713000,30.1924440000,-98.08537,30.19244
9,7112808672,2005,post_office,Buda Post Office,-97.8288317000,30.0839059000,-97.82883,30.08391
