Unnamed: 0,name,address,lat,lon
1,,115 W. TEXAS BLVD. EL INDIO TX 78860,28.51273,-100.31073
2,,735 ROSITA VALLEY DR. EAGLE PASS TX 78852,28.63671,-100.42804
3,,"400 BALCONES BLVD EAGLE PASS, TX TX 78852",28.67589,-100.48898
4,,1800 LEWIS ST. EAGLE PASS TX 78852,28.69013,-100.47232
5,,1750 - A MESA DR. EAGLE PASS TX 78852,28.69723,-100.49644
6,,2090 WILLIAMS ST. EAGLE PASS TX 78852,28.7033,-100.48699
7,,2055 WILLIAMS ST. EAGLE PASS TX 78852,28.70459,-100.48664
8,,500 QUARRY ST. EAGLE PASS TX 78852,28.7095,-100.50048
9,,800 COMAL ST. EAGLE PASS TX 78852,28.71772,-100.49065
10,,2420 SECOND ST. EAGLE PASS TX 78852,28.71966,-100.4785
12,,1501 BOEHMER ST EAGLE PASS TX 78852,28.72573,-100.49238
13,,2900 DIAZ ST EAGLE PASS TX 78852,28.74801,-100.49321
15,,20160 NORTH US HWY 277 QUEMADO TX 78877,31.18106,-100.50392
