Unnamed: 0,name,address,lat,lon
1,,70 OLD LA CASITA RD RIO GRANDE CITY TX 78582,26.33206,-98.71097
2,,532 GABRIELA ST RIO GRANDE CITY TX 78582,26.34287,-98.63599
3,,101 S. WASHINGTON RIO GRANDE CITY TX 78582,26.37799,-98.81765
4,,401 N BRITON AVE RIO GRANDE CITY TX 78582,26.38347,-98.81937
6,,4192 W US HWY 83 RIO GRANDE CITY TX 78582,26.39689,-98.92311
7,,502 SIXTH ST ROMA TX 78584,26.39745,-98.99621
8,,4829 4829 OLD HWY 83 ESCOBARES OLD HWY 83 ESCOBARES TX 78584,26.40748,-98.94638
9,,68 SALINENO RD SALINENO TX 78585,26.52714,-99.09422
10,,1155 N FM 649 EL SAUZ TX 78584,26.57343,-98.87228
11,,1501 FM 1017 SAN ISIDRO TX 78588,26.71565,-98.44719
