idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
1395,-97.41331,32.36379,0.36037,0.97828,0.51596,0.87589,0.19858,0.49867,0.65248,0.61813,0.78746,0.78856,0.36569,0.96764,0.58058,0.58293
1783,-97.32693,32.40526,0.30275,0.0,0.38409,0.60062,0.5102,0.17531,0.82735,0.75022,0.72252,0.96698,0.92797,0.90359,0.6125,0.5941
2137,-97.53023,32.45247,0.20146,0.88121,0.52238,0.35727,0.22762,0.45013,0.38165,0.24956,0.44592,0.41046,0.75443,0.80762,0.58319,0.60272
2481,-97.28204,32.48356,0.4867,0.95855,0.42819,0.3965,0.0,0.3566,0.20102,0.32402,0.21099,0.25111,0.67797,0.96011,0.51777,0.55089
