Unnamed: 0,name,address,lat,lon
1,,13201 Rendon Road BURLESON TX 76028,32.5534,-97.23596
2,,1100 East Broad Street MANSFIELD TX 76063,32.56481,-97.1271
3,,721 South Crowley Road CROWLEY TX 76036,32.56921,-97.35204
4,,405 South Oak Street CROWLEY TX 76036,32.57359,-97.36491
5,,3700 East Broad Street MANSFIELD TX 76063,32.57655,-97.07712
6,,800 East Rendon Crowley Road BURLESON TX 76028,32.57867,-97.30368
7,,1520 North Walnut Creek MANSFIELD TX 76063,32.59494,-97.13017
8,,500 Country Club Drive ARLINGTON TX 76002,32.59905,-97.09363
9,,2607 North Grand Peninsula Dr GRAND PRAIRIE TX 75054,32.6063,-97.04606
10,,3001 North Walnut Creek Drive MANSFIELD TX 76063,32.60692,-97.13627
11,,9100 South Hulen Street FORT WORTH TX 76123,32.6099,-97.39548
12,,4201 West Risinger Drive FORT WORTH TX 76123,32.61534,-97.38363
13,,4125 St. Francis Village Road CROWLEY TX 76036,32.61572,-97.45639
14,,7900 Tin Cup Drive ARLINGTON TX 76001,32.61881,-97.12483
15,,7501 Calender Road ARLINGTON TX 76001,32.62084,-97.15287
16,,1151 Mansfield Webb Road ARLINGTON TX 76002,32.6261,-97.09397
17,,7900 McCart Avenue FORT WORTH TX 76123,32.62742,-97.37061
18,,213 North Race Street EVERMAN TX 76140,32.63261,-97.28767
19,,3301 Sycamore School Road FORT WORTH TX 76123,32.63441,-97.36744
20,,1404 Sycamore School Road FORT WORTH TX 76134,32.63573,-97.34035
21,,7120 West Cleburne Road FORT WORTH TX 76133,32.64,-97.3769
22,,201 East Sublett Road ARLINGTON TX 76018,32.64584,-97.11361
23,,316 West 3rd Street KENNEDALE TX 76060,32.64748,-97.22579
24,,6551 Granbury Road FORT WORTH TX 76133,32.65195,-97.40749
25,,901 Wildcat Way KENNEDALE TX 76060,32.65213,-97.19991
26,,900 SE Green Oaks Blvd ARLINGTON TX 76018,32.6525,-97.09616
27,,6300 Welch Avenue FORT WORTH TX 76133,32.65305,-97.38268
28,,6901 Wichita Street FOREST HILL TX 76140,32.65572,-97.28223
29,,6021 Westcreek Drive FORT WORTH TX 76133,32.65684,-97.36157
30,,3900 Southwest Green Oaks Blvd ARLINGTON TX 76017,32.65711,-97.1694
31,,2045 Southeast Green Oaks Blvd ARLINGTON TX 76018,32.65758,-97.07392
32,,1100 Southwest Green Oaks Blvd ARLINGTON TX 76017,32.65857,-97.13022
33,,2350 Southwest Green Oaks Blvd ARLINGTON TX 76017,32.65888,-97.1478
34,,1605 Edgecliff Road EDGECLIFF VILLAGE TX 76134,32.6609,-97.34399
