Unnamed: 0,name,address,lat,lon
1,,129 E Market St. Mabank TX 75147,32.36637,-96.09957
2,,18075 S. FM 148 KEMP TX 75143,32.40933,-96.29905
3,,1320 S. Elm St. Kemp TX 75143,32.42953,-96.21978
4,,10705 State Hwy 34 SCURRY TX 75158,32.49216,-96.40485
5,,6430 FM 148 Kaufman TX 75142,32.55534,-96.41601
6,,3790 S Houston St. Kaufman TX 75142,32.5649,-96.317
7,,9750 State Hwy 243 Kaufman TX 75142,32.57488,-96.17524
8,,110 Hwy 3039 Combine TX 75159,32.58386,-96.50244
9,,806 N WASHINGTON Kaufman TX 75142,32.59439,-96.30882
10,,500 W Lewis/FM 3039 CRANDALL TX 75114,32.6213,-96.46026
11,,6877 FM 2727 KAUFMAN TX 75142,32.62394,-96.20154
12,,1175 CR 278 Kaufman TX 75142,32.64171,-96.32172
13,,12777 FM 2728 Terrell TX 75161,32.64581,-96.23202
14,,5210 N FM 148 CRANDALL TX 75114,32.66508,-96.40173
15,,6622 FM 741 HEARTLAND TX 75126,32.69754,-96.45361
16,,400 Industrial Blvd. TERRELL TX 75160,32.71506,-96.27486
17,,500 S Frances St. Terrell TX 75160,32.73245,-96.27946
18,,1003 FM 741 Forney TX 75126,32.7349,-96.46446
19,,627 S. FM 548 FORNEY TX 75126,32.73625,-96.45215
20,,203 Main St. Terrell TX 75160,32.7418,-96.28621
21,,200 E Main St. Forney TX 75126,32.74668,-96.47137
22,,1717 N Frances St Terrell TX 75160,32.75552,-96.26735
23,,13851 FM 548 FORNEY TX 75126,32.7589,-96.43611
24,,594 HWY 80 West FORNEY TX 75126,32.76909,-96.48679
25,,14701 Hwy 205 Terrell TX 75160,32.77448,-96.31272
26,,1201 Ravenhill Road FORNEY TX 75126,32.77703,-96.42861
27,,30000 FM 429 Terrell TX 75161,32.81313,-96.13328
