,geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
0,48107950100,107,0.08586,0,0.93095,0,0.21908000000000002,0,0.27857,0,0.10695,0,,1,0.05227999999999999,0,0.50024,0,0.43645,0,0.36506,0,0.19718,0,0.41849,0.3636,2234,1059.90273,,0.13672,0.10073,0.0,0.0739
1,48107950200,107,0.08145,0,0.94305,0,0.1871,0,0.10617,0,0.07772000000000001,0,,1,0.015069999999999998,1,0.55723,0,0.41875,0,0.36746999999999996,0,0.09709,0,0.41513,0.38190999999999997,2346,750.8181900000001,,0.12460999999999998,0.098,0.0,0.03202
2,48107950300,107,0.09247000000000001,0,0.89313,0,0.13539,0,0.24509,0,0.0817,0,,1,0.0258,1,0.64066,0,0.30713,0,0.26747,0,0.22812,0,0.16639,0.25449,1479,524.65607,,0.0745,0.026560000000000004,,0.00134
