idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
2093,-94.08579,33.43626,0.26951,0.98103,0.78504,0.84045,0.81371,0.29043,0.93295,0.97952,0.77124,0.50108,0.6934,0.97499,0.80652,0.80941
2221,-94.41189,33.46486,0.16322,0.0,0.95796,0.81975,0.95149,0.80315,0.45041,0.40578,0.79194,0.30336,0.06835,0.1837,0.50951,0.4951
2529,-94.6168,33.5022,0.36373,0.0,0.76951,0.63627,0.5028,0.65179,0.55088,0.49073,0.35166,0.69966,0.79625,0.44912,0.61043,0.6159
