Unnamed: 0,name,address,lat,lon
1,,1000 ELEANOR COLLEGE STATION TX,30.59894,-96.33096
2,,1101 ROCK PRAIRIE ROAD COLLEGE STATION TX,30.57871,-96.30091
3,,1101 TEXAS AVENUE COLLEGE STATION TX 77840,30.62129,-96.32606
4,,1228 W. VILLA MARIA ROAD BRYAN TX,30.63368,-96.37353
5,,1501 SOUTHWEST PKWY COLLEGE STATION TX,30.60385,-96.3131
6,,1812 WELSH COLLEGE STATION TX,30.5929,-96.32169
7,,2001 EAST VILLA MARIA ROAD BRYAN TX,30.65355,-96.34781
8,,2122 E. WM JOEL BRYAN PKWY BRYAN TX,30.67239,-96.34259
9,,22284 PIERCE ST. MILLICAN TX,30.46809,-96.20206
10,,2475 EARL RUDDER FWY S COLLEGE STATION TX 77845,30.6179,-96.29194
11,,3100 CAMBRIDGE DR BRYAN TX,30.65576,-96.32539
12,,311 WACO STREET BRYAN TX,30.68771,-96.36392
13,,3232 BRIARCREST DRIVE BRYAN TX,30.6667,-96.32086
14,,4100 OLD COLLEGE RD BRYAN TX,30.62998,-96.35531
15,,4119 W. GREENS PRAIRIE ROAD COLLEGE STATION TX,30.53277,-96.29931
16,,4170 STATE HWY 6 SOUTH COLLEGE STATION TX,30.56981,-96.27282
17,,"4201 STATE HWY 6, SOUTH COLLEGE STATION TX",30.5691,-96.26815
18,,4504 E. HWY 21 BRYAN TX,30.65735,-96.42646
19,,6357 RAYMOND STOTZER PKWY COLLEGE STATION TX,30.57561,-96.39653
20,,703 PALASOTA DR BRYAN TX,30.65885,-96.37984
21,,977 N. FM 2038 KURTEN TX,30.78755,-96.26622
22,,TEXAS A&M CAMPUS ROOM 526 COLLEGE STATION TX 77840,30.61251,-96.34128
