,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,3508067416,2005,post_office,The UPS Store,-96.9360300000,32.5917094000,-96.93603,32.59171
1,368161351,2002,fire_station,Dallas Fire Station Number 46,-96.8183670000,32.6625690000,-96.81837,32.66257
2,356857850,2005,post_office,Dallas Post Office - Preston Royal Station,-96.8055530000,32.8961020000,-96.80555,32.8961
3,368161178,2002,fire_station,Dallas Fire Station Number 30,-96.8833010000,32.8946820000,-96.8833,32.89468
4,368161181,2002,fire_station,Dallas Fire Station Number 28,-96.7521178000,32.8956685000,-96.75212,32.89567
5,368161187,2002,fire_station,Dallas Fire Station Number 2,-96.8377460000,32.9026240000,-96.83775,32.90262
6,368161348,2002,fire_station,Dallas Fire Station Number 41,-96.8063159000,32.8946118000,-96.80632,32.89461
7,368161191,2002,fire_station,Dallas Fire Station Number 14,-96.8397540000,32.7415680000,-96.83975,32.74157
8,761795145,2001,police,Duncanville Police Department,-96.9058611000,32.6464806000,-96.90586,32.64648
9,3156468966,2001,police,Grand Prairie Public Safety Building,-97.0282155000,32.7042349000,-97.02822,32.70423
10,4455252289,2005,post_office,United States Cold Storage,-96.8981331000,32.7697153000,-96.89813,32.76972
11,4631438787,2007,library,Duncanville Public Library,-96.9073908000,32.6493963000,-96.90739,32.6494
12,6436680059,2009,courthouse,Duncanville Municipal Court,-96.9061449000,32.6465574000,-96.90614,32.64656
13,7693446266,2005,post_office,The UPS Store,-96.9249976000,32.6486787000,-96.925,32.64868
14,368161353,2002,fire_station,Dallas Fire Station Number 48,-96.7041240000,32.8639560000,-96.70412,32.86396
15,2645244855,2005,post_office,Dallas Post Office – Northlake Finance Station,-96.7089001000,32.8666390000,-96.7089,32.86664
16,3487753974,2001,police,Dallas Police NE District Station,-96.7158178000,32.8632741000,-96.71582,32.86327
17,368161364,2002,fire_station,Dallas Fire Station Number 7,-96.8038990000,32.9758270000,-96.8039,32.97583
18,6783890480,2002,fire_station,Carrolton Fire Station #3,-96.8560976000,32.9731815000,-96.8561,32.97318
19,2412608608,2005,post_office,The UPS Store,-96.6030075000,32.9700116000,-96.60301,32.97001
20,368161341,2002,fire_station,Dallas Fire Station Number 36,-96.8569620000,32.7818800000,-96.85696,32.78188
21,368161354,2002,fire_station,Dallas Fire Station Number 47,-96.8704960000,32.8149230000,-96.8705,32.81492
22,356857765,2005,post_office,Dallas Post Office - Lovers Lane Station,-96.7706432000,32.8499603000,-96.77064,32.84996
