lat,lon
32.91834,-96.75668
32.91612,-96.76219
32.9121,-96.76281
32.9112,-96.7629
32.90908,-96.75043
32.90462,-96.74872
32.90279,-96.74952
32.90003,-96.75115
32.88596,-96.75904
32.88339,-96.76089
32.88315,-96.76017
32.87401,-96.76289
32.83244,-96.76799
32.83013,-96.76798
32.82713,-96.76799
32.82509,-96.768
32.82306,-96.768
32.82108,-96.76805
32.81878,-96.76805
32.81628,-96.76806
32.81397,-96.76808
32.81226,-96.7686
32.81116,-96.76914
32.80991,-96.77026
32.80695,-96.77022
32.80448,-96.77031
32.80269,-96.77246
32.80064,-96.77496
32.79909,-96.77676
32.79805,-96.77801
32.79667,-96.77976
32.79467,-96.7822
32.79227,-96.78506
32.79019,-96.78751
32.78872,-96.78926
32.78835,-96.78958
32.78922,-96.78853
32.79101,-96.78632
32.79639,-96.77992
32.79777,-96.77819
32.7997,-96.77589
32.80038,-96.77508
32.80287,-96.77213
32.804,-96.77071
32.80654,-96.76987
32.80788,-96.77013
32.80996,-96.77013
32.81111,-96.76908
32.81234,-96.76849
32.81376,-96.76801
32.81578,-96.768
32.81851,-96.76796
32.82079,-96.76794
32.82286,-96.76796
32.82477,-96.76791
32.8269,-96.7679
32.82977,-96.76791
32.83215,-96.7679
32.83461,-96.76786
32.85288,-96.76937
32.87371,-96.76273
32.87952,-96.75968
32.8834,-96.76219
32.8453,-96.76998
32.88101,-96.76002
32.84583,-96.77018
32.85691,-96.7685
32.87726,-96.76103
32.75003,-96.76388
32.75748,-96.77166
32.75896,-96.77012
32.76062,-96.77176
32.76061,-96.77502
32.7618,-96.77642
32.76233,-96.77755
32.7642,-96.78016
32.76527,-96.78124
32.76841,-96.7848
32.77038,-96.78767
32.77336,-96.79179
32.77685,-96.79575
32.7778,-96.79614
32.77636,-96.79337
32.77538,-96.7922
32.77023,-96.7876
32.76863,-96.78526
32.76503,-96.78112
32.76397,-96.78007
32.76254,-96.7785
32.76206,-96.77697
32.76092,-96.77554
32.76168,-96.77333
32.75925,-96.77026
32.75772,-96.77174
32.75015,-96.76415
32.71292,-96.74885
32.7101,-96.74732
32.70926,-96.74683
32.70839,-96.74629
32.81667,-96.75298
32.80992,-96.75294
32.81475,-96.75244
32.80153,-96.75631
32.79944,-96.75854
32.7977,-96.7607
32.7953,-96.7636
32.7945,-96.7647
32.79294,-96.76648
32.79164,-96.76774
32.78948,-96.76973
32.78874,-96.77062
32.78565,-96.77897
32.78497,-96.78233
32.78835,-96.77089
32.78985,-96.76902
32.7914,-96.76752
32.79246,-96.76676
32.79414,-96.76472
32.79493,-96.76367
32.79679,-96.7615
32.79758,-96.76051
32.79916,-96.75852
32.80082,-96.75656
32.80188,-96.75582
32.80498,-96.75547
32.80742,-96.75386
32.80983,-96.75275
32.81256,-96.75159
32.81598,-96.75286
32.73521,-96.8308
32.7394,-96.83213
32.741,-96.83213
32.74295,-96.83206
32.74541,-96.83209
32.74935,-96.83166
32.75216,-96.82783
32.75605,-96.82777
32.7575,-96.82698
32.75892,-96.82334
32.75874,-96.8219
32.77802,-96.80564
32.75875,-96.82136
32.75891,-96.82272
32.75914,-96.82466
32.75768,-96.82697
32.75474,-96.82793
32.75238,-96.82794
32.75084,-96.82795
32.74962,-96.82796
32.74903,-96.83192
32.74733,-96.83215
32.74337,-96.83218
32.74142,-96.83218
32.73933,-96.83216
32.73654,-96.83081
32.72003,-96.83693
32.72352,-96.83671
32.726,-96.83668
32.7282,-96.83675
32.7303,-96.83673
32.73513,-96.83749
32.73677,-96.83749
32.73821,-96.8375
32.74007,-96.83756
32.74094,-96.83759
32.74296,-96.83752
32.74503,-96.83751
32.74625,-96.83749
32.7479,-96.83754
32.7493,-96.83753
32.75118,-96.8374
32.75288,-96.83732
32.75503,-96.83735
32.75703,-96.83739
32.76014,-96.83551
32.76424,-96.8356
32.76644,-96.8355
32.77425,-96.82524
32.77676,-96.81436
32.76916,-96.83588
32.76408,-96.83583
32.76038,-96.83573
32.75832,-96.83682
32.7572,-96.83759
32.75519,-96.83756
32.75335,-96.83759
32.75204,-96.83765
32.74969,-96.83942
32.74826,-96.83946
32.74657,-96.83947
32.74525,-96.83947
32.74336,-96.83948
32.7417,-96.83949
32.74038,-96.83901
32.73856,-96.83769
32.73698,-96.83768
32.73545,-96.83767
32.73064,-96.83695
32.72805,-96.83684
32.72631,-96.83682
32.72259,-96.83685
32.87604,-96.75529
32.8741,-96.75671
32.87042,-96.75944
32.8693,-96.75805
32.86734,-96.75548
32.86611,-96.75064
32.86399,-96.75131
32.86423,-96.75256
32.86444,-96.75364
32.86478,-96.75544
32.86538,-96.7571
32.8662,-96.7582
32.86859,-96.76106
32.86965,-96.7623
32.8606,-96.76486
32.86848,-96.76107
32.86716,-96.75958
32.86639,-96.75857
32.86556,-96.75748
32.86472,-96.75552
32.86444,-96.75409
