Unnamed: 0,name,address,lat,lon
1,,8431 S US HWY 385 ODESSA TX 79766,31.63829,-102.32839
2,,16514 S US HWY 385 ODESSA TX 79763,31.68098,-102.33941
3,,600 W CLEMENTS ST ODESSA TX 79761,31.83368,-102.36708
4,,2230 SYCAMORE DR ODESSA TX 79763,31.84123,-102.46498
5,,1010 E MURPHY ST ODESSA TX 79761,31.84438,-102.35155
6,,1015 N COUNTY RD WEST ODESSA TX 79763,31.84452,-102.39042
7,,311 W 4TH ST ODESSA TX 79761,31.84582,-102.37154
8,,709 N LEE ST ODESSA TX 79761,31.84983,-102.37271
9,,6030 W UNIVERSITY BLVD ODESSA TX 79764,31.85355,-102.44874
10,,11688 W WESTVIEW DR ODESSA TX 79764,31.85692,-102.51869
11,,1350 E 8TH ST ODESSA TX 79761,31.85779,-102.35588
12,,1225 N ADAMS ODESSA TX 79761,31.85824,-102.36863
13,,2751 N COUNTY RD WEST ODESSA TX 79764,31.86588,-102.39812
14,,201 W UNIVERSITY BLVD ODESSA TX 79764,31.86761,-102.38167
15,,1603 N GRANDVIEW AVE ODESSA TX 79761,31.86982,-102.34609
16,,1001 W 38TH ST ODESSA TX 79764,31.87454,-102.39672
17,,4652 E UNIVERSITY BLVD ODESSA TX 79761,31.87955,-102.32603
18,,4201 ANDREWS HWY ODESSA TX 79762,31.88389,-102.38756
19,,3001 JBS PARKWAY ODESSA TX 79762,31.88433,-102.33197
20,,4819 N EVERGLADE ODESSA TX 79762,31.89156,-102.37534
21,,2223 LYNDALE DR ODESSA TX 79762,31.8959,-102.3542
22,,1820 E 52ND ST ODESSA TX 79762,31.89792,-102.3621
23,,208 E 63RD ST ODESSA TX 79762,31.90357,-102.38722
24,,6901 TEXAS 191 FRONTAGE RD ODESSA TX 79762,31.91022,-102.3024
25,,7601 N GRANDVIEW AVE ODESSA TX 79766,31.92474,-102.36393
26,,8828 ANDREWS HWY ODESSA TX 79762,31.93741,-102.40143
27,,301 AVE H GOLDSMITH TX 79741,31.98879,-102.61649
28,,4226 E LARKSPUR GARDENDALE TX 79758,32.02242,-102.383
