idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
746,-95.75708,31.65646,0.72974,0.0,0.70073,0.59823,0.54178,0.26459,0.71807,0.50363,0.01293,0.03154,0.30337,0.82245,0.42647,0.4195
2393,-95.83391,31.83187,0.14286,0.0,0.72091,0.50331,0.22674,0.10249,0.20088,0.19741,0.19395,0.27941,0.8994,0.68906,0.47176,0.47735
3587,-95.97255,31.95871,0.14286,0.0,0.62189,0.50331,0.22674,0.10249,0.20088,0.19741,0.19395,0.27941,0.61716,0.74172,0.4556,0.4596
3678,-95.82817,31.96137,0.14286,0.0,0.5626,0.50331,0.22674,0.10249,0.20088,0.19741,0.19395,0.27941,0.61716,0.81804,0.452,0.45546
3998,-95.61499,31.98319,0.41974,0.88962,0.52003,0.34122,0.38884,0.35951,0.36298,0.04447,0.61495,0.12646,0.75181,0.97477,0.51489,0.51974
