,geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
0,48007950100,7,0.03487,1,0.9809200000000001,0,0.14789000000000002,0,0.12967,0,0.059820000000000005,0,0.0465,1,,1,0.13988,0,0.80143,0,0.24594000000000002,0,,1,0.22289,0.49651000000000006,5495,941.9247,5.8338,0.12517999999999999,0.07559,0.00066,0.02335
1,48007950200,7,0.00491,1,0.96865,0,0.05773,1,0.02949,1,0.06636,1,0.0,1,,1,0.14839000000000002,0,0.8433200000000001,0,0.0519,0,,1,0.07562,0.01242,1163,20.28119,57.34378,0.15102000000000002,0.10703,0.0,0.03584
2,48007950300,7,0.12528,0,0.96788,0,0.12289000000000001,0,0.24904,0,0.11252999999999999,0,0.0,1,,1,0.40629,0,0.5688300000000001,0,0.29944,0,,1,0.49651999999999996,0.01693,6609,16.829710000000002,392.69837,0.11654,0.07826,0.05661,0.021519999999999997
3,48007950400,7,0.1355,0,0.87402,0,0.13335999999999998,0,0.28667,0,0.07173,0,0.0527,1,,0,0.39952,0,0.47955,0,0.15677,0,,1,0.08159,0.00722,3583,6.03974,593.23715,0.10626,0.07222,0.06475,0.0216
4,48007950500,7,0.00267,1,0.95726,0,0.2335,0,0.22128,0,0.07168,0,0.0,1,,1,0.15324000000000002,0,0.81423,0,0.24594000000000002,0,,1,0.12337999999999999,0.37771,6308,221.80507000000003,28.439390000000003,0.09435,0.07537,0.061579999999999996,0.0292
5,48007990000,7,,1,,1,,1,,1,,1,,1,,1,,1,,1,0.0,1,,1,,0.0892,0,160.51592,0.0,0.1563,0.11475,0.0,0.03846
