provider,lat,lon,num_stops_per_week,score
DALLAS AREA RAPID TRANSIT,32.98718,-96.80333,42,1
DALLAS AREA RAPID TRANSIT,32.98737,-96.80296,40,1
DALLAS AREA RAPID TRANSIT,32.99031,-96.80178,42,1
DALLAS AREA RAPID TRANSIT,32.99335,-96.80003,40,1
DALLAS AREA RAPID TRANSIT,32.99721,-96.79811,40,1
DALLAS AREA RAPID TRANSIT,33.00702,-96.79536,40,1
DALLAS AREA RAPID TRANSIT,33.00978,-96.79531,40,1
DALLAS AREA RAPID TRANSIT,33.01649,-96.78601,50,1
DALLAS AREA RAPID TRANSIT,33.01632,-96.78402,46,1
DALLAS AREA RAPID TRANSIT,33.0163,-96.78171,46,1
DALLAS AREA RAPID TRANSIT,33.01624,-96.7778,46,1
DALLAS AREA RAPID TRANSIT,33.01868,-96.76798,60,1
DALLAS AREA RAPID TRANSIT,33.01915,-96.76025,40,1
DALLAS AREA RAPID TRANSIT,33.01913,-96.75817,40,1
DALLAS AREA RAPID TRANSIT,33.01913,-96.75558,40,1
DALLAS AREA RAPID TRANSIT,33.01912,-96.75276,40,1
DALLAS AREA RAPID TRANSIT,33.01913,-96.74922,40,1
DALLAS AREA RAPID TRANSIT,33.01911,-96.74761,40,1
DALLAS AREA RAPID TRANSIT,33.01926,-96.74333,40,1
DALLAS AREA RAPID TRANSIT,33.01933,-96.73855,40,1
DALLAS AREA RAPID TRANSIT,33.01932,-96.73525,40,1
DALLAS AREA RAPID TRANSIT,33.01938,-96.73265,40,1
DALLAS AREA RAPID TRANSIT,33.01935,-96.72832,40,1
DALLAS AREA RAPID TRANSIT,33.01934,-96.72533,40,1
DALLAS AREA RAPID TRANSIT,33.01933,-96.72102,40,1
DALLAS AREA RAPID TRANSIT,33.01931,-96.71846,40,1
DALLAS AREA RAPID TRANSIT,33.01949,-96.71974,41,1
DALLAS AREA RAPID TRANSIT,33.0195,-96.72276,41,1
DALLAS AREA RAPID TRANSIT,33.01956,-96.72474,41,1
DALLAS AREA RAPID TRANSIT,33.01958,-96.72876,41,1
DALLAS AREA RAPID TRANSIT,33.01953,-96.73333,41,1
DALLAS AREA RAPID TRANSIT,33.01959,-96.73922,41,1
DALLAS AREA RAPID TRANSIT,33.01938,-96.75047,41,1
DALLAS AREA RAPID TRANSIT,33.01942,-96.75219,41,1
DALLAS AREA RAPID TRANSIT,33.0194,-96.75581,41,1
DALLAS AREA RAPID TRANSIT,33.01941,-96.75791,41,1
DALLAS AREA RAPID TRANSIT,33.01942,-96.76004,41,1
DALLAS AREA RAPID TRANSIT,33.01944,-96.76541,41,1
DALLAS AREA RAPID TRANSIT,33.01655,-96.77773,50,1
