Unnamed: 0,name,address,lat,lon
1,,1412 FM 1777 ROYSE CITY TX 75189,32.9872,-96.32145
2,,811 Synergy Park Blvd. RICHARDSON TX 75080,32.9925,-96.74893
3,,5651 Coventry RICHARDSON TX 75082,32.99299,-96.61647
4,,720 Pleasant Valley RICHARDSON TX 75048,32.99481,-96.72991
5,,17820 Campbell Road DALLAS TX 75252,32.99519,-96.80529
6,,2831 E. President George Bush RICHARSON TX 75082,32.99593,-96.6662
7,,3400 E. Renner Road RICHARDSON TX 75082,32.99594,-96.65707
8,,6400 Frankford Road DALLAS TX 75252,32.99766,-96.79462
9,,300 County Club Road WYLIE TX 75098,33.01515,-96.56841
10,,205 N. Murphy Road MURPHY TX 75094,33.01658,-96.61351
11,,5505 Plano Pkwy. PLANO TX 75093,33.01743,-96.81182
12,,920 E 14th Street PLANO TX 75074,33.01748,-96.7025
13,,2700 W. 15th St. PLANO TX 75075,33.01846,-96.74597
14,,3805 Timberline PLANO TX 75074,33.02145,-96.6593
15,,1501 18th St. PLANO TX 75074,33.02449,-96.69263
16,,120 School Road LAVON TX 75166,33.02622,-96.43311
17,,216 Southfork Blvd. WYLIE TX 75098,33.03025,-96.59379
18,,2501 Jupiter Rd. PLANO TX 75074,33.03193,-96.68286
19,,2501 Coit Rd. PLANO TX 75075,33.03231,-96.77086
20,,3101 Coit Road PLANO TX 75093,33.03963,-96.77051
21,,5801 W. Parker Road PLANO TX 75093,33.04672,-96.82053
22,,3905 Rainier Rd PLANO TX 75023,33.05043,-96.72251
23,,2800 Spring Creek Parkway PLANO TX 75074,33.05073,-96.6766
24,,5700 E. Parker Road PARKER TX 75002,33.05408,-96.62206
25,,6200 Windhaven Pkwy. PLANO TX 75023,33.05568,-96.83435
26,,523 Spring Creek PLANO TX 75023,33.05868,-96.70308
27,,6401 Independence Pkwy. PLANO TX 75075,33.05978,-96.7517
28,,611 North FM1138 NEVADA TX 75173,33.06268,-96.36556
29,,6701 Coit Rd. PLANO TX 75075,33.06337,-96.77199
30,,7501 Independence Pkwy Plano TX 75025,33.08004,-96.75174
31,,2418 Micarta Drive PLANO TX 75025,33.08024,-96.7436
32,,821 S. Greenville Ave ALLEN TX 75002,33.08484,-96.67233
33,,665 Country Club Road LUCAS TX 75002,33.0934,-96.59414
34,,301 Century Pkwy ALLEN TX 75013,33.10129,-96.67392
35,,7011 FM 546 PRINCETON TX 75407,33.10239,-96.51502
36,,3801 McDermott Road PLANO TX 75025,33.1028,-96.76763
37,,4900 Legendary Dr. FRISCO TX 75034,33.11923,-96.80866
38,,1451 North Watters ALLEN TX,33.12159,-96.68211
39,,259 Country Club Road ALLEN TX 75002,33.12611,-96.61125
40,,9700 Wade Blvd. FRISCO TX 75034,33.13062,-96.79376
41,,6901 Coit Road FRISCO TX 75035,33.13627,-96.76998
42,,14700 Rolater FRISCO TX 75035,33.1384,-96.74919
43,,6670 Moore Street FRISCO TX 75034,33.14825,-96.83156
44,,6927 Stadium Drive FRISCO TX 75034,33.15656,-96.82391
45,,205 South Main Street FARMERSVILLE TX 75442,33.16098,-96.3598
46,,3452 Spur 399 MCKINNEY TX 75069,33.16244,-96.63856
47,,1405 S. Bridgefarmer Road LOWRY CROSSING TX 75002,33.17065,-96.54671
48,,2801 Orchid Dr. MCKINNEY TX 75072,33.17196,-96.6697
49,,6998 W. Eldorado Pkwy. MCKINNEY TX 75070,33.17531,-96.70776
50,,1400 S. College MCKINNEY TX 75069,33.18359,-96.62151
51,,1800 S. Stonebridge Drive MCKINNEY TX 75070,33.1857,-96.71509
52,,861 Independence Pkwy. MCKINNEY TX 75070,33.19585,-96.74982
53,,301 S. East Ridge Rd. MCKINNEY TX 75070,33.1965,-96.69581
54,,2200 University MCKINNEY TX 75069,33.21862,-96.7398
55,,2010 Redbud Blvd # 102 MCKINNEY TX 75069,33.2197,-96.62816
56,,250 W 1st St PROSPER TX 75078,33.23447,-96.80384
57,,3411 Barker Ave. MELISSA TX 75454,33.29336,-96.57282
58,,10688 CR 504 BLUE RIDGE TX 75424,33.30857,-96.41069
59,,205 S. Colorado Celina TX 75009,33.3228,-96.78851
60,,117 Main Street WESTON TX 75097,33.34698,-96.66884
61,,111 N. Powell Parkway ANNA TX 75409,33.34968,-96.55171
