idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
924,-97.44417,33.09409,0.83529,0.0,0.5071,0.49988,0.7543,0.35161,0.4448,0.80015,0.48717,0.33018,0.85871,0.98679,0.60801,0.60359
1272,-97.69197,33.14188,0.08672,0.94568,0.71393,0.04211,0.46225,0.49639,0.53377,0.54598,0.28208,0.49664,0.60952,0.85123,0.61475,0.63107
2583,-97.7914,33.29485,0.42761,0.0,0.86967,1.0,0.0,0.61475,0.57613,0.58834,0.63145,0.0,0.9681,0.53327,0.62921,0.65056
