osm_id,code,fclass,name,point_x,point_y,lon,lat
356700771,2082,school,Bowie School,-97.7947543000,32.7690174000,-97.79475,32.76902
356703453,2082,school,Crockett School,-97.7836427000,32.7601286000,-97.78364,32.76013
356724717,2082,school,Stanley School,-97.7969768000,32.7523512000,-97.79698,32.75235
356810653,2082,school,Aledo Middle School,-97.6761384000,32.7087414000,-97.67614,32.70874
356810659,2082,school,Bowie Elementary School,-97.7953100000,32.7687396000,-97.79531,32.76874
356810670,2082,school,Crockett Elementary School,-97.7789203000,32.7606842000,-97.77892,32.76068
356810684,2082,school,Houston Elementary School,-97.8190508000,32.7417467000,-97.81905,32.74175
356810688,2082,school,Mary Martin Elementary School,-97.7164742000,32.7752982000,-97.71647,32.7753
356810700,2082,school,Poolville Elementary School,-97.8608675000,32.9748442000,-97.86087,32.97484
356810703,2082,school,Poolville High School,-97.8608675000,32.9748442000,-97.86087,32.97484
356810707,2082,school,Springtown Hinkle Elementary School,-97.6816939000,32.9681789000,-97.68169,32.96818
356810712,2082,school,Springtown Lipstreu Elementary School,-97.6808606000,32.9673455000,-97.68086,32.96735
356810716,2082,school,Springtown Watson Elementary School,-97.6830829000,32.9709565000,-97.68308,32.97096
356810727,2082,school,Yale Academic Center,-97.6853051000,32.9717898000,-97.68531,32.97179
462024059,2303,cafe,Hutch's Pie and Sandwich Shop,-97.7948024000,32.7394755000,-97.7948,32.73948
462033986,2501,supermarket,Brookshire's,-97.8057973000,32.7579629000,-97.8058,32.75796
542082356,2303,cafe,Coton Patch Cafe,-97.7917309000,32.7307438000,-97.79173,32.73074
2967687301,2303,cafe,Shinola's Texas Cafe,-97.6806613000,32.9636206000,-97.68066,32.96362
5429697436,2303,cafe,Northside Remedy,-97.7976131000,32.7611821000,-97.79761,32.76118
6099904088,2501,supermarket,Brookshire's,-97.6766255000,32.9626452000,-97.67663,32.96265
6835977485,2083,kindergarten,Springtown ELementary School (SES),-97.6799848000,32.9677746000,-97.67998,32.96777
6880056058,2012,community_centre,Tabernacle,-97.6830018000,32.9653926000,-97.683,32.96539
6880072088,2082,school,Springtown Elementary School,-97.6788639000,32.9679278000,-97.67886,32.96793
7175654880,2082,school,Springtown Elementary,-97.6795152000,32.9677172000,-97.67952,32.96772
356700597,2082,school,Bluff Springs School,-97.5564123000,32.8284608000,-97.55641,32.82846
739752839,2082,school,Reno Elementary,-97.5789827000,32.9420554000,-97.57898,32.94206
5315597608,2501,supermarket,Walmart Supercenter,-97.5462770000,32.9043160000,-97.54628,32.90432
356810662,2082,school,Brock Elementary School,-98.0203193000,32.6662434000,-98.02032,32.66624
356810666,2082,school,Brock High School,-98.0025411000,32.6673547000,-98.00254,32.66735
356810676,2082,school,Garner Elementary School,-97.9825408000,32.8312386000,-97.98254,32.83124
356810691,2082,school,Millsap Middle School,-98.0099796000,32.7504345000,-98.00998,32.75043
356810696,2082,school,Millsap High School,-98.0049249000,32.7581773000,-98.00492,32.75818
5733768986,2303,cafe,Brazos River Catfish Cafe,-98.0311124000,32.6673089000,-98.03111,32.66731
368160394,2009,courthouse,Parker County Courthouse,-97.7847308000,32.7490864000,-97.78473,32.74909
368161535,2007,library,San Marcos Public Library,-97.9308719000,32.8142946000,-97.93087,32.81429
368161538,2007,library,Moreau Public Library,-97.8425342000,32.8117941000,-97.84253,32.81179
368161803,2007,library,Hood County Public Library,-97.7900312000,32.9501230000,-97.79003,32.95012
462032940,2007,library,Weatherford Public Library,-97.8133676000,32.7453592000,-97.81337,32.74536
1224758856,2002,fire_station,Hudson Oaks Fire Rescue,-97.7100074000,32.7584851000,-97.71001,32.75849
1224758857,2001,police,Hudson Oaks Police Department,-97.7100015000,32.7583047000,-97.71,32.7583
2761823228,2008,town_hall,Hudson Oaks City Hall,-97.6983924000,32.7600956000,-97.69839,32.7601
739748450,2001,police,Reno Police Department,-97.5805046000,32.9448555000,-97.5805,32.94486
739749908,2002,fire_station,Reno Volunteer Fire Department,-97.5799847000,32.9443603000,-97.57998,32.94436
2967651306,2005,post_office,Azle Post Office,-97.5503907000,32.9065392000,-97.55039,32.90654
5867012596,2008,town_hall,Reno City Hall,-97.5805679000,32.9446862000,-97.58057,32.94469
