Unnamed: 0,name,address,lat,lon
1,,109 S MAIN STREET MILFORD TX 76670,32.12428,-96.94607
2,,106 HARRIS STREET ITALY TX 76651,32.18015,-96.89115
3,,206 GILES STREET AVALON TX 76623,32.20678,-96.79154
4,,211 7TH STREET FORRESTON TX 76041,32.25597,-96.86857
5,,104 PECAN STREET BARDWELL TX 75119,32.26471,-96.69648
6,,5744 FM 66 MAYPEARL TX 76064,32.31875,-96.9929
7,,501 W ENNIS AVE ENNIS TX 75119,32.32536,-96.6312
8,,1810 BALDRIDGE STREET ENNIS TX 75119,32.33051,-96.65224
9,,207 S SONOMA TRAIL ENNIS TX 75119,32.33394,-96.61216
10,,1903 LAFAYETTE STREET ENNIS TX 75119,32.34422,-96.63479
11,,2378 S HWY 77 WAXAHACHIE TX 75165,32.36109,-96.85463
12,,1400 FM 1446 WAXAHACHIE TX 75167,32.38012,-96.87403
13,,407 W JEFFERSON STREET WAXAHACHIE TX 75165,32.38529,-96.85103
14,,505 W MARVIN AVE WAXAHACHIE TX 75165,32.39356,-96.8492
15,,620 FARLEY STREET WAXAHACHIE TX 75165,32.39379,-96.83435
16,,1116 BROWN STREET WAXAHACHIE TX 75165,32.40753,-96.83363
17,,751 W FM 875 MIDLOTHIAN TX 76065,32.41259,-96.98918
18,,2000 CIVIC CENTER LANE WAXAHACHIE TX 75165,32.42303,-96.86293
19,,303 BULLDOG WAY PALMER TX 75152,32.42703,-96.67532
20,,640 SARDIS RD MIDLOTHIAN TX 76065,32.43062,-96.90467
21,,1761 N HWY 77 WAXAHACHIE TX 75165,32.43264,-96.83983
22,,104 CHURCH ST BRISTOL TX 75119,32.45978,-96.56762
23,,4025 E US 287 MIDLOTHIAN TX 76065,32.4642,-96.94488
24,,3350 N HWY 77 WAXAHACHIE TX 75165,32.46726,-96.83083
25,,1 COMMUNITY CENTER MIDLOTHIAN TX 76065,32.4813,-96.99087
26,,3221 MOCKINGBIRD LN MIDLOTHIAN TX 76065,32.49684,-96.9566
27,,1627 N HWY 67 MIDLOTHIAN TX 76065,32.50128,-96.98752
28,,201 LOUISE RITTER RD RED OAK TX 75154,32.50316,-96.79579
29,,200 LAKEVIEW PKWY RED OAK TX 75154,32.51409,-96.82635
30,,212 N MAIN STREET RED OAK TX 75154,32.51683,-96.80231
31,,105 S COCKRELL HILL RD OVILLA TX 75154,32.52834,-96.89044
32,,301 E 10TH STREET FERRIS TX 75125,32.53073,-96.66202
33,,732 E OVILLA RD RED OAK TX 75154,32.53187,-96.77198
34,,519 WESTMORELAND RD OVILLA TX 75154,32.53472,-96.87472
35,,2603 S HAMPTON RD GLENN HEIGHTS TX 75154,32.53744,-96.85801
