Unnamed: 0,name,address,lat,lon
2,,312 S Walnut ROANOKE TX 76262,32.99515,-97.22782
5,,100 Municipal Dr. TROPHY CLUB TX 76262,32.99701,-97.18829
7,,"1518 Frankford Rd E, Carrollton, TX 75007",32.99823,-96.90411
9,,2671 MacArthur Blvd LEWISVILLE TX 75067,32.99985,-96.97549
11,,1200 Gerault Rd. FLOWER MOUND TX 75028,33.00165,-97.04405
13,,3810 Timberglen Rd. DALLAS TX 75287,33.00477,-96.84942
17,,1250 W Round Grove Rd LEWISVILLE TX 75067,33.00726,-97.02585
19,,1330 E Rosemeade Pkwy. CARROLLTON TX 75007,33.01112,-96.9059
21,,4041 Marsh Ln CARROLLTON TX 75007,33.02159,-96.85579
23,,1689 Bandera CARROLLTON TX 75010,33.02458,-96.94016
25,,4220 N Josey Ln. CARROLLTON TX 75010,33.02603,-96.88327
27,,900 West Bellaire Blvd. LEWISVILLE TX 75067,33.0263,-97.01205
28,,6801 W Park Blvd. PLANO TX 75093,33.02871,-96.84699
31,,2501 Queen Margaret Dr. THE COLONY TX 75056,33.03338,-96.89673
33,,2121 Cross Timbers Rd. FLOWER MOUND TX 75028,33.03349,-97.06064
35,,"4600 Quail Run Rd, Flower Mound, TX 75022",33.03715,-97.10213
38,,1197 W Main St. LEWISVILLE TX 75067,33.04326,-97.02321
39,,102 N. Garden Ridge LEWISVILLE TX 75067,33.04337,-97.03682
41,,225 Milton St. LEWISVILLE TX 75057,33.0447,-96.9984
43,,2701 West Windsor Dr. FLOWER MOUND TX 75028,33.04789,-97.07112
46,,320 Waketon Rd. DOUBLE OAK TX 75077,33.06206,-97.09593
47,,"5707 Morriss Rd, Flower Mound, TX 75028",33.06334,-97.06334
49,,6200 Canyon Falls Dr FLOWER MOUND TX 76226,33.07295,-97.2038
50,,2200 Jeter Rd E. BARTONVILLE TX 76226,33.07309,-97.12723
53,,"100 Barnett Blvd, Highland Village, TX 75077",33.0783,-97.07234
54,,4800 S Colony Blvd THE COLONY TX 75056,33.07981,-96.89071
56,,1000 Highland Village Rd. HIGHLAND VILLAGE TX 75077,33.08494,-97.05325
58,,402 W 8th St. JUSTIN TX 76247,33.09233,-97.29873
59,,7000 Morning Star Dr THE COLONY TX 75056,33.09445,-96.86274
63,,212 Main St LAKE DALLAS TX 75065,33.11859,-97.02758
64,,1075 Ronald Reagan Ave. HICKORY CREEK TX 75065,33.12402,-97.04686
65,,"5533 FM 423, Suite 901 FRISCO TX 75034",33.12517,-96.89256
67,,6060 Teasley Ln DENTON TX 76210,33.13411,-97.1062
70,,9428 Ed Robson Cr. DENTON TX 76207,33.14011,-97.24148
71,,2650 Oakmont Dr. CORINTH TX 76210,33.14034,-97.08889
72,,1649 High Shoals Dr. FRISCO TX 75034,33.14251,-96.87791
73,,4485 Cotton Gin Rd. FRISCO TX 75034,33.14531,-96.84925
76,,3300 Corinth Pkwy. CORINTH TX 76208,33.15231,-97.05731
79,,101 Shady Shores Rd. SHADY SHORES TX 76208,33.15732,-97.02875
82,,303 Main St. LITTLE ELM TX 75068,33.1653,-96.93978
83,,4201 Vintage Blvd ARGYLE TX 76226,33.16948,-97.17368
84,,2315 FM 720 LITTLE ELM TX 75068,33.17051,-96.97621
87,,2600 Hart Rd LITTLE ELM TX 75068,33.17511,-96.92066
88,,2800 Pennsylvania Dr. DENTON TX 76205,33.17521,-97.12021
90,,3535 Eldorado Pkwy. FRISCO TX 75034,33.17753,-96.85876
91,,101 FM 156 PONDER TX 76259,33.17891,-97.28881
96,,2606 Panther Creek Pkwy. FRISCO TX 75034,33.19112,-96.86676
97,,1905 McCormick St DENTON TX 76205,33.19597,-97.14646
101,,3000 E McKinney St DENTON TX 76209,33.21289,-97.09914
102,,101 Cardinal Dr. DENTON TX 76209,33.21394,-97.0938
105,,26750 E. University Dr. LITTLE ELM TX 75068,33.21926,-96.92914
107,,623 Ector St. DENTON TX 76201,33.21983,-97.15571
110,,1701 Navo Rd. AUBREY TX 76227,33.22789,-96.92846
112,,1400 FM 424 CROSSROADS TX 76227,33.22937,-96.9881
113,,2217 N. Carroll Blvd DENTON TX 76201,33.23333,-97.13913
115,,3100 N. Elm St. DENTON TX 76207,33.24355,-97.13881
117,,2321 E Sherman Dr. DENTON TX 76209,33.25337,-97.1136
120,,12 Gregg Rd. KRUM TX 76249,33.2712,-97.23726
122,,226 Countryside Dr. AUBREY TX 76227,33.29001,-96.9903
123,,9901 FM 428 AUBREY TX 76227,33.29962,-97.07351
125,,400 Locust St. SANGER TX 76266,33.36032,-97.17326
126,,6690 FM 455 W SANGER TX 76266,33.36034,-97.23689
128,,310 S Washington PILOT POINT TX 76258,33.39402,-96.96166
